,date,Energy_Consumption,LaRP,LeRP,LaPF,LePF,Duty,Emissions_Air_Quality_Metric,Date
78,3/14/2018 20:45,4.44,0,24.18,100,18,Average,98,3/14/2018
79,3/14/2018 21:00,4.49,0,24.31,100,17.94,Average,96,3/14/2018
80,3/14/2018 21:14,4.45,0,24.38,100,18.15,Average,96,3/14/2018
81,3/14/2018 21:30,4.4,0,24.26,100,17.95,Average,101,3/14/2018
82,3/14/2018 21:45,4.4,0,24.17,100,18.14,Average,102,3/14/2018
84,3/14/2018 22:15,4.3,2.28,12.78,88.33,31.77,Average,107,3/14/2018
85,3/14/2018 22:30,4.15,5.76,0,57.98,100,Average,97,3/14/2018
86,3/14/2018 22:44,3.99,6.08,0,55.24,100,Average,108,3/14/2018
87,3/14/2018 23:00,4.04,6.47,0,53.19,100,Average,101,3/14/2018
88,3/14/2018 23:15,3.96,5.66,0,57.41,100,Low,100,3/14/2018
89,3/14/2018 23:29,3.91,5.76,0,56.64,100,Low,93,3/14/2018
90,3/14/2018 23:45,4.01,5.57,0,57.87,100,Low,93,3/14/2018
0,3/15/2018 0:14,3.38,5.42,0,53.51,100,Low,91,3/15/2018
1,3/15/2018 0:30,3.3,5.31,0,53.51,100,Low,109,3/15/2018
2,3/15/2018 0:45,3.46,5.52,0,52.74,100,Low,99,3/15/2018
3,3/15/2018 0:59,3.42,5.57,0,52.27,100,Low,108,3/15/2018
4,3/15/2018 1:15,3.44,5.51,0,53.19,100,Low,106,3/15/2018
5,3/15/2018 1:30,3.41,5.37,0,53.8,100,Low,91,3/15/2018
6,3/15/2018 1:44,3.51,5.62,0,52.75,100,Low,102,3/15/2018
7,3/15/2018 2:00,3.34,5.46,0,52.58,100,Low,99,3/15/2018
8,3/15/2018 2:15,3.39,5.44,0,52.79,100,Low,109,3/15/2018
9,3/15/2018 2:29,3.41,5.63,0,52.42,100,Low,108,3/15/2018
10,3/15/2018 2:45,3.53,5.79,0,51.57,100,Low,109,3/15/2018
11,3/15/2018 3:00,3.46,5.71,0,51.51,100,Low,92,3/15/2018
12,3/15/2018 3:14,3.39,5.61,0,51.53,100,Low,102,3/15/2018
13,3/15/2018 3:45,3.42,5.81,0,50.77,100,Low,103,3/15/2018
14,3/15/2018 3:59,3.63,5.76,0,52.56,100,Low,94,3/15/2018
15,3/15/2018 4:15,4.08,6.3,0,53.88,100,Low,95,3/15/2018
16,3/15/2018 4:30,3.72,6.04,0,51.85,100,Low,91,3/15/2018
17,3/15/2018 4:44,3.37,5.64,0,51.77,100,Low,100,3/15/2018
18,3/15/2018 5:00,3.5,5.8,0,51.21,100,Low,103,3/15/2018
19,3/15/2018 5:15,3.48,5.59,0,52.7,100,Low,101,3/15/2018
20,3/15/2018 5:29,3.5,5.48,0,53.46,100,Low,96,3/15/2018
21,3/15/2018 5:45,3.39,5.57,0,52.25,100,Low,101,3/15/2018
22,3/15/2018 6:00,3.35,5.52,0,52.73,100,Low,93,3/15/2018
23,3/15/2018 6:14,3.4,5.59,0,52.27,100,Low,94,3/15/2018
24,3/15/2018 6:30,3.39,5.77,0,50.62,100,Low,107,3/15/2018
25,3/15/2018 6:45,3.37,5.54,0,52.53,100,Low,98,3/15/2018
26,3/15/2018 6:59,3.32,5.58,0,51.8,100,Low,104,3/15/2018
27,3/15/2018 7:15,3.27,5.32,0,52.76,100,Low,93,3/15/2018
28,3/15/2018 7:30,3.73,5.46,0,56.11,100,Low,100,3/15/2018
29,3/15/2018 7:44,4.63,7.09,0,54.53,100,Low,109,3/15/2018
30,3/15/2018 8:15,63.23,45.9,0,80.9,100,Low,298,3/15/2018
31,3/15/2018 8:29,118.2,74.89,0,84.47,100,Low,430,3/15/2018
32,3/15/2018 8:45,96.64,76.32,0,78.49,100,Low,364,3/15/2018
33,3/15/2018 9:00,123.46,56.29,0,90.98,100,Low,496,3/15/2018
34,3/15/2018 9:14,95.99,42.19,0,91.52,100,Average,364,3/15/2018
35,3/15/2018 9:30,117.2,49.51,0,92.12,100,Average,430,3/15/2018
36,3/15/2018 9:45,91.8,41.44,0,91.17,100,Average,364,3/15/2018
37,3/15/2018 9:59,120.53,50.74,0,92.18,100,Average,496,3/15/2018
38,3/15/2018 10:15,100.71,45.97,0,90.96,100,Major,430,3/15/2018
39,3/15/2018 10:30,125.16,50.22,0,92.79,100,Major,496,3/15/2018
40,3/15/2018 11:00,101.09,43.57,0,91.83,100,Major,430,3/15/2018
41,3/15/2018 11:15,90.83,61.16,0,82.97,100,Major,364,3/15/2018
42,3/15/2018 11:29,107.67,60.69,0,87.12,100,Major,430,3/15/2018
43,3/15/2018 11:45,107.12,62.32,0,86.44,100,Major,430,3/15/2018
44,3/15/2018 12:00,96.01,62.38,0,83.83,100,Major,364,3/15/2018
45,3/15/2018 12:30,6.13,0,25.34,100,23.71,Average,103,3/15/2018
46,3/15/2018 12:45,6.3,0,25.15,100,24.44,Average,91,3/15/2018
47,3/15/2018 12:59,5.98,0,25.42,100,23.02,Average,106,3/15/2018
48,3/15/2018 13:15,78.63,30.88,4.75,93.09,99.81,Major,364,3/15/2018
49,3/15/2018 13:30,92.32,38.34,0,92.35,100,Major,364,3/15/2018
50,3/15/2018 13:44,127.32,53.9,0,92.11,100,Major,496,3/15/2018
52,3/15/2018 14:15,93.6,39.54,0,92.13,100,Major,364,3/15/2018
53,3/15/2018 14:29,95.59,36.66,0,93.35,100,Major,364,3/15/2018
54,3/15/2018 14:45,96.85,48.24,0,89.51,100,Major,364,3/15/2018
55,3/15/2018 15:00,127.67,53.87,0,92.16,100,Major,496,3/15/2018
56,3/15/2018 15:14,85.37,39.66,0,90.7,100,Major,364,3/15/2018
57,3/15/2018 15:30,114.64,55.76,0,89.93,100,Major,430,3/15/2018
58,3/15/2018 15:45,84.85,34.26,0,92.72,100,Major,364,3/15/2018
59,3/15/2018 15:59,49.26,22.55,0,90.94,100,Major,232,3/15/2018
60,3/15/2018 16:15,70.3,34.02,0,90.04,100,Major,298,3/15/2018
61,3/15/2018 16:30,91.38,37.11,0,92.65,100,Major,364,3/15/2018
62,3/15/2018 16:44,81.25,34.71,0,91.96,100,Major,364,3/15/2018
63,3/15/2018 17:00,68.83,34.21,0,89.56,100,Major,298,3/15/2018
64,3/15/2018 17:15,105.83,48.21,0,91.03,100,Average,430,3/15/2018
65,3/15/2018 17:29,70.2,36.95,0.07,88.47,100,Average,298,3/15/2018
66,3/15/2018 17:45,32.4,0.18,6.25,100,98.16,Average,166,3/15/2018
67,3/15/2018 18:00,31.79,0,7.09,100,97.61,Average,166,3/15/2018
68,3/15/2018 18:14,58.54,42.8,0.46,80.72,100,Average,298,3/15/2018
69,3/15/2018 18:30,59.4,52.13,0,75.19,100,Average,298,3/15/2018
70,3/15/2018 18:45,53.74,30.18,0,87.16,100,Average,232,3/15/2018
71,3/15/2018 18:59,86.25,62.96,0,80.79,100,Average,364,3/15/2018
72,3/15/2018 19:15,62.26,40.07,0,84.07,100,Average,298,3/15/2018
73,3/15/2018 19:30,76.58,47.59,0,84.94,100,Average,364,3/15/2018
74,3/15/2018 19:44,50,18.89,0,93.53,100,Average,232,3/15/2018
75,3/15/2018 20:00,101.81,55.67,0,87.73,100,Average,430,3/15/2018
76,3/15/2018 20:15,98.89,34.63,0,94.35,100,Average,430,3/15/2018
77,3/15/2018 20:29,114.8,56.99,0,89.57,100,Average,430,3/15/2018
78,3/15/2018 20:45,73.98,27.25,0,93.85,100,Average,298,3/15/2018
79,3/15/2018 21:00,34.06,3.53,5.55,99.47,98.72,Average,232,3/15/2018
80,3/15/2018 21:14,6.85,0,23.11,100,28.64,Average,101,3/15/2018
81,3/15/2018 21:30,4.64,0,24.65,100,18.49,Average,93,3/15/2018
82,3/15/2018 21:45,4.34,0,23.29,100,18.07,Average,100,3/15/2018
83,3/15/2018 21:59,4.29,0,23.68,100,17.93,Average,91,3/15/2018
84,3/15/2018 22:15,4.07,1.69,14.16,92.24,27.34,Average,92,3/15/2018
85,3/15/2018 22:44,3.84,5.12,0,60.57,100,Average,104,3/15/2018
86,3/15/2018 23:00,3.79,4.56,0,64.13,100,Average,99,3/15/2018
87,3/15/2018 23:15,3.8,4.54,0,63.58,100,Low,106,3/15/2018
88,3/15/2018 23:29,3.73,4.69,0,62.11,100,Low,93,3/15/2018
89,3/15/2018 23:45,3.68,5.1,0,59.28,100,Low,105,3/15/2018
90,3/15/2018 0:00,3.77,4.73,0,61.8,100,Low,106,3/15/2018
0,3/16/2018 0:14,3.72,4.49,0,63.6,100,Low,102,3/16/2018
1,3/16/2018 0:30,3.78,4.64,0,62.77,100,Low,100,3/16/2018
2,3/16/2018 0:45,3.77,4.83,0,61.71,100,Low,108,3/16/2018
3,3/16/2018 0:59,3.8,5.22,0,58.66,100,Low,107,3/16/2018
4,3/16/2018 1:15,3.73,4.71,0,62.11,100,Low,105,3/16/2018
5,3/16/2018 1:30,3.78,4.53,0,63.3,100,Low,102,3/16/2018
6,3/16/2018 1:44,3.74,4.68,0,62.43,100,Low,100,3/16/2018
7,3/16/2018 2:00,3.86,4.99,0,60.71,100,Low,94,3/16/2018
8,3/16/2018 2:15,3.62,4.87,0,60.25,100,Low,100,3/16/2018
9,3/16/2018 2:29,3.21,4.81,0,55.3,100,Low,102,3/16/2018
10,3/16/2018 2:45,3.16,4.75,0,55.88,100,Low,100,3/16/2018
11,3/16/2018 3:00,3.23,4.55,0,57.26,100,Low,91,3/16/2018
12,3/16/2018 3:14,3.16,4.62,0,57.02,100,Low,95,3/16/2018
13,3/16/2018 3:30,3.27,4.64,0,56.78,100,Low,107,3/16/2018
14,3/16/2018 3:45,3.24,4.81,0,55.31,100,Low,100,3/16/2018
15,3/16/2018 3:59,3.21,4.57,0,57.02,100,Low,103,3/16/2018
16,3/16/2018 4:15,3.15,4.6,0,56.16,100,Low,92,3/16/2018
17,3/16/2018 4:30,3.29,4.65,0,57.25,100,Low,92,3/16/2018
18,3/16/2018 4:44,3.26,4.53,0,57.62,100,Low,92,3/16/2018
19,3/16/2018 5:15,3.13,4.5,0,57.58,100,Low,102,3/16/2018
20,3/16/2018 5:29,3.16,4.27,0,59.3,100,Low,91,3/16/2018
21,3/16/2018 5:45,3.14,4.28,0,59.04,100,Low,100,3/16/2018
22,3/16/2018 6:00,3.62,4.43,0,63.06,100,Low,95,3/16/2018
23,3/16/2018 6:14,3.35,4.29,0,62.41,100,Low,92,3/16/2018
24,3/16/2018 6:30,3.16,4.26,0,58.94,100,Low,98,3/16/2018
25,3/16/2018 6:45,3.15,4.34,0,58.31,100,Low,100,3/16/2018
26,3/16/2018 6:59,3.05,4.2,0,58.79,100,Low,92,3/16/2018
27,3/16/2018 7:15,3.14,3.88,0,62.31,100,Low,100,3/16/2018
28,3/16/2018 7:30,3.76,3.83,0,70.34,100,Low,98,3/16/2018
30,3/16/2018 8:00,5.13,5.55,0,67.59,100,Low,106,3/16/2018
31,3/16/2018 8:45,114.83,82.45,0,81.21,100,Low,430,3/16/2018
32,3/16/2018 9:00,74.66,29.53,0,92.99,100,Low,298,3/16/2018
33,3/16/2018 9:14,69.93,21.11,0,95.74,100,Average,298,3/16/2018
34,3/16/2018 9:30,108.88,32.83,0,95.73,100,Average,430,3/16/2018
35,3/16/2018 9:45,104.67,41.42,0,92.99,100,Average,430,3/16/2018
36,3/16/2018 9:59,121.77,49.31,0,92.66,100,Average,496,3/16/2018
37,3/16/2018 10:15,110.72,49.28,0,91.35,100,Major,430,3/16/2018
38,3/16/2018 10:30,84.16,35.28,0,92.23,100,Major,364,3/16/2018
39,3/16/2018 10:44,58.2,32.26,0,87.47,100,Major,298,3/16/2018
40,3/16/2018 11:15,109.38,62.94,0,86.68,100,Major,430,3/16/2018
41,3/16/2018 11:29,103.67,61.14,0,86.15,100,Major,430,3/16/2018
42,3/16/2018 11:45,97.12,56.17,0,86.56,100,Major,364,3/16/2018
43,3/16/2018 12:00,73.03,46.63,0,84.28,100,Major,298,3/16/2018
44,3/16/2018 12:14,37.12,7.73,12.2,97.88,95.02,Average,232,3/16/2018
45,3/16/2018 12:30,6.68,0,25.02,100,25.71,Average,107,3/16/2018
46,3/16/2018 12:45,6.9,0,25.51,100,26.16,Average,96,3/16/2018
47,3/16/2018 12:59,7.21,0,25.76,100,26.89,Average,98,3/16/2018
48,3/16/2018 13:15,55.67,19.67,5.46,94.29,99.51,Major,298,3/16/2018
49,3/16/2018 13:30,111.4,50.66,0,91.04,100,Major,430,3/16/2018
50,3/16/2018 13:44,114.27,46.93,0,92.5,100,Major,430,3/16/2018
51,3/16/2018 14:00,76.09,31.71,0,92.3,100,Major,298,3/16/2018
52,3/16/2018 14:29,94.79,39.45,0,92.31,100,Major,364,3/16/2018
53,3/16/2018 14:45,70.76,29.18,0,92.44,100,Major,298,3/16/2018
54,3/16/2018 15:00,95.59,32.32,0,94.74,100,Major,364,3/16/2018
55,3/16/2018 15:14,86.76,33.89,0,93.16,100,Major,364,3/16/2018
56,3/16/2018 15:30,122.93,55.08,0,91.27,100,Major,496,3/16/2018
57,3/16/2018 15:45,97.94,44.92,0,90.89,100,Major,364,3/16/2018
58,3/16/2018 15:59,82.07,40.19,0,89.81,100,Major,364,3/16/2018
59,3/16/2018 16:15,113.85,51.92,0,90.99,100,Major,430,3/16/2018
60,3/16/2018 16:30,67.45,36.44,0,87.98,100,Major,298,3/16/2018
61,3/16/2018 16:44,63.56,29.42,0,90.74,100,Major,298,3/16/2018
62,3/16/2018 17:00,50.7,17.43,0,94.58,100,Major,232,3/16/2018
63,3/16/2018 17:15,73.11,33.05,0,91.11,100,Average,298,3/16/2018
64,3/16/2018 17:29,55.42,20.41,0,93.84,100,Average,298,3/16/2018
65,3/16/2018 17:45,31.06,0.19,10.12,100,95.08,Average,166,3/16/2018
66,3/16/2018 18:00,30.5,0,10.3,100,94.73,Average,166,3/16/2018
67,3/16/2018 18:14,39.57,16.3,0.71,92.45,99.97,Average,232,3/16/2018
68,3/16/2018 18:30,61.96,40.6,0,83.64,100,Average,298,3/16/2018
69,3/16/2018 18:45,84.5,32.77,0,93.23,100,Average,364,3/16/2018
70,3/16/2018 18:59,91.58,31.82,0,94.45,100,Average,364,3/16/2018
71,3/16/2018 19:15,86.29,33.5,0,93.19,100,Average,364,3/16/2018
72,3/16/2018 19:30,104.72,36.33,0,94.47,100,Average,430,3/16/2018
73,3/16/2018 19:44,93.28,36.57,0,93.08,100,Average,364,3/16/2018
74,3/16/2018 20:00,103.47,28.87,0,96.32,100,Average,430,3/16/2018
75,3/16/2018 20:15,70.5,13.42,1.3,98.23,100,Average,298,3/16/2018
76,3/16/2018 20:29,51.14,6.73,1.94,99.14,99.92,Average,232,3/16/2018
77,3/16/2018 20:45,100.49,25.63,0,96.91,100,Average,430,3/16/2018
78,3/16/2018 21:00,74.9,15.35,1.76,97.98,99.96,Average,298,3/16/2018
79,3/16/2018 21:14,5.53,0,26,100,20.84,Average,109,3/16/2018
80,3/16/2018 21:30,4.23,0,26.61,100,15.63,Average,100,3/16/2018
81,3/16/2018 21:45,4.12,0,26.5,100,15.59,Average,107,3/16/2018
82,3/16/2018 21:59,4.16,0,26.5,100,15.46,Average,104,3/16/2018
83,3/16/2018 22:15,4.02,1.8,14.97,91.47,26.23,Average,92,3/16/2018
84,3/16/2018 22:30,3.79,4.55,0,63.59,100,Average,100,3/16/2018
85,3/16/2018 22:44,3.77,4.31,0,65.14,100,Average,104,3/16/2018
86,3/16/2018 23:00,3.65,4.35,0,64.81,100,Average,109,3/16/2018
87,3/16/2018 23:15,3.67,4.29,0,65.52,100,Low,95,3/16/2018
88,3/16/2018 23:29,3.77,4.11,0,67.1,100,Low,96,3/16/2018
89,3/16/2018 23:45,3.61,3.97,0,67.68,100,Low,98,3/16/2018
90,3/16/2018 0:00,3.65,3.89,0,67.94,100,Low,103,3/16/2018
0,3/17/2018 0:14,3.71,3.9,0,68.06,100,Low,103,3/17/2018
1,3/17/2018 0:30,3.66,4.19,0,66.39,100,Low,98,3/17/2018
2,3/17/2018 0:45,3.69,4.36,0,65.1,100,Low,100,3/17/2018
3,3/17/2018 0:59,3.64,4.27,0,65.36,100,Low,109,3/17/2018
4,3/17/2018 1:15,3.69,4.27,0,65.49,100,Low,102,3/17/2018
5,3/17/2018 1:30,3.74,4.39,0,64.15,100,Low,95,3/17/2018
6,3/17/2018 1:44,3.78,4.47,0,64.24,100,Low,104,3/17/2018
7,3/17/2018 2:00,3.66,4.39,0,64.57,100,Low,100,3/17/2018
8,3/17/2018 2:15,3.25,3.53,0,68.42,100,Low,100,3/17/2018
9,3/17/2018 2:29,3,3.08,0,70.73,100,Low,108,3/17/2018
10,3/17/2018 2:45,3,3.18,0,69.44,100,Low,109,3/17/2018
11,3/17/2018 3:00,3.11,3.17,0,70.28,100,Low,100,3/17/2018
12,3/17/2018 3:14,3.14,3.27,0,69.02,100,Low,93,3/17/2018
13,3/17/2018 3:45,3.13,3.14,0,70.36,100,Low,103,3/17/2018
14,3/17/2018 3:59,3.06,3.2,0,69.11,100,Low,100,3/17/2018
15,3/17/2018 4:15,3.18,3.27,0,69.5,100,Low,91,3/17/2018
16,3/17/2018 4:30,3.08,3.2,0,69.57,100,Low,100,3/17/2018
17,3/17/2018 4:44,3.17,3.26,0,69.12,100,Low,100,3/17/2018
18,3/17/2018 5:00,3.02,3.2,0,69.1,100,Low,100,3/17/2018
19,3/17/2018 5:15,3.14,3.34,0,68.27,100,Low,104,3/17/2018
20,3/17/2018 5:29,3.18,3.35,0,68.73,100,Low,98,3/17/2018
21,3/17/2018 5:45,3.15,3.28,0,69.05,100,Low,95,3/17/2018
22,3/17/2018 6:00,3.23,3.63,0,66.94,100,Low,106,3/17/2018
23,3/17/2018 6:14,3.56,4.1,0,65.57,100,Low,93,3/17/2018
24,3/17/2018 6:30,3.16,3.49,0,66.4,100,Low,101,3/17/2018
25,3/17/2018 6:45,3.23,3.65,0,65.37,100,Low,100,3/17/2018
26,3/17/2018 6:59,3.08,3.53,0,65.49,100,Low,102,3/17/2018
27,3/17/2018 7:15,3.05,3.41,0,66.67,100,Low,106,3/17/2018
28,3/17/2018 7:30,3.03,3.29,0,68.21,100,Low,106,3/17/2018
29,3/17/2018 7:44,3.16,3.56,0,66.49,100,Low,100,3/17/2018
30,3/17/2018 8:00,3.48,3.6,0,69.62,100,Low,93,3/17/2018
31,3/17/2018 8:15,39.83,27.43,0,82.35,100,Low,232,3/17/2018
32,3/17/2018 8:29,90.65,50.96,0,87.17,100,Low,364,3/17/2018
33,3/17/2018 8:45,83.05,47.97,0,86.61,100,Low,364,3/17/2018
34,3/17/2018 9:00,83.77,23.87,0.02,96.17,100,Low,364,3/17/2018
35,3/17/2018 9:14,96.7,23.1,0.24,97.26,100,Average,364,3/17/2018
36,3/17/2018 9:30,65.91,12.87,1.28,98.15,99.97,Average,298,3/17/2018
37,3/17/2018 9:45,93.76,21.7,0.26,97.43,100,Average,364,3/17/2018
38,3/17/2018 9:59,55.83,7.88,3.11,99.01,99.83,Average,298,3/17/2018
39,3/17/2018 10:15,27.39,0,11.22,100,92.52,Major,166,3/17/2018
40,3/17/2018 10:44,25.95,0,12.73,100,89.78,Major,166,3/17/2018
41,3/17/2018 11:00,25.9,0,12.69,100,89.86,Major,166,3/17/2018
42,3/17/2018 11:15,25.76,4.24,0.89,98.64,99.93,Major,166,3/17/2018
43,3/17/2018 11:29,26.77,5.91,0,97.67,100,Major,166,3/17/2018
44,3/17/2018 11:45,27.22,7.17,0,96.7,100,Major,166,3/17/2018
45,3/17/2018 12:00,34.28,8.78,0,96.88,100,Major,232,3/17/2018
47,3/17/2018 12:30,4.63,0,26.45,100,17.28,Average,96,3/17/2018
48,3/17/2018 12:45,3.81,0,17.37,100,21.66,Average,97,3/17/2018
49,3/17/2018 12:59,3.82,0,17.35,100,21.68,Average,104,3/17/2018
50,3/17/2018 13:15,17.33,0,13.6,100,78.76,Major,166,3/17/2018
51,3/17/2018 13:30,27.8,0.29,7.49,99.98,96.58,Major,166,3/17/2018
52,3/17/2018 13:44,29.75,0.06,5.88,100,98.09,Major,166,3/17/2018
53,3/17/2018 14:00,33.31,0.49,3.46,99.98,99.48,Major,232,3/17/2018
54,3/17/2018 14:15,33.37,0.45,3.89,99.98,99.33,Major,232,3/17/2018
55,3/17/2018 14:29,62.98,6.76,1.88,99.43,99.96,Major,298,3/17/2018
56,3/17/2018 14:45,79.55,12.15,0.74,98.85,100,Major,364,3/17/2018
57,3/17/2018 15:00,69.54,8.71,1.17,99.21,99.99,Major,298,3/17/2018
58,3/17/2018 15:14,81.93,13,0.35,98.76,100,Major,364,3/17/2018
59,3/17/2018 15:30,83.77,12.84,0.51,98.85,100,Major,364,3/17/2018
60,3/17/2018 15:45,85.83,12.78,0.23,98.9,100,Major,364,3/17/2018
61,3/17/2018 15:59,57.68,5.76,1.55,99.5,99.95,Major,298,3/17/2018
62,3/17/2018 16:15,71.83,9.39,1.09,99.15,99.98,Major,298,3/17/2018
63,3/17/2018 16:30,57.73,5.66,1.92,99.54,99.95,Major,298,3/17/2018
64,3/17/2018 16:44,92.94,16.36,0,98.46,100,Major,364,3/17/2018
65,3/17/2018 17:00,50.6,4.99,5.19,99.53,99.49,Major,232,3/17/2018
66,3/17/2018 17:15,3.98,0,21.89,100,17.79,Average,104,3/17/2018
67,3/17/2018 17:29,4.16,0,26.43,100,15.74,Average,92,3/17/2018
68,3/17/2018 17:45,4.02,0,26.56,100,15,Average,93,3/17/2018
69,3/17/2018 18:00,4.08,0,26.5,100,15.04,Average,101,3/17/2018
70,3/17/2018 18:14,3.9,0,9.97,100,36.02,Average,106,3/17/2018
71,3/17/2018 18:30,3.83,0,8.27,100,41.52,Average,96,3/17/2018
72,3/17/2018 18:45,3.92,0,21.79,100,17.9,Average,108,3/17/2018
73,3/17/2018 18:59,4.06,0,26.64,100,14.96,Average,92,3/17/2018
74,3/17/2018 19:15,4.08,0,26.6,100,14.96,Average,107,3/17/2018
75,3/17/2018 19:30,4.09,0,26.59,100,15.15,Average,103,3/17/2018
76,3/17/2018 19:44,4.02,0,26.65,100,14.86,Average,99,3/17/2018
77,3/17/2018 20:15,4.04,0,26.74,100,14.9,Average,101,3/17/2018
78,3/17/2018 20:29,4.06,0,26.58,100,15.01,Average,108,3/17/2018
79,3/17/2018 20:45,4.05,0,26.6,100,14.97,Average,107,3/17/2018
80,3/17/2018 21:00,4.07,0,26.59,100,14.87,Average,95,3/17/2018
81,3/17/2018 21:14,3.94,0,26.68,100,14.83,Average,101,3/17/2018
82,3/17/2018 21:30,4.02,0,26.72,100,14.93,Average,92,3/17/2018
83,3/17/2018 21:45,3.98,0,26.76,100,14.91,Average,99,3/17/2018
84,3/17/2018 21:59,3.83,0,25.61,100,15.01,Average,106,3/17/2018
85,3/17/2018 22:15,3.23,1.25,9.98,92.94,30.29,Average,92,3/17/2018
86,3/17/2018 22:30,3.02,3.52,0,65.51,100,Average,100,3/17/2018
87,3/17/2018 22:44,3.15,3.49,0,66.39,100,Average,94,3/17/2018
88,3/17/2018 23:15,3.03,3.03,0,70.37,100,Low,99,3/17/2018
89,3/17/2018 23:29,2.96,2.83,0,72.05,100,Low,107,3/17/2018
90,3/17/2018 23:45,2.95,2.92,0,71.55,100,Low,97,3/17/2018
0,3/18/2018 0:14,3,3.02,0,70.35,100,Low,92,3/18/2018
1,3/18/2018 0:30,2.99,3.15,0,69.08,100,Low,91,3/18/2018
2,3/18/2018 0:45,2.96,3.18,0,68.99,100,Low,106,3/18/2018
3,3/18/2018 0:59,3.09,3.31,0,68.71,100,Low,100,3/18/2018
4,3/18/2018 1:15,3.72,4.51,0,63.63,100,Low,92,3/18/2018
5,3/18/2018 1:30,3.1,3.37,0,67.11,100,Low,101,3/18/2018
6,3/18/2018 1:44,3.12,3.35,0,67.44,100,Low,100,3/18/2018
7,3/18/2018 2:00,3.13,3.62,0,65.26,100,Low,95,3/18/2018
8,3/18/2018 2:15,2.98,3.34,0,66.96,100,Low,106,3/18/2018
9,3/18/2018 2:29,3.12,3.13,0,69.9,100,Low,96,3/18/2018
10,3/18/2018 2:45,3.03,3.24,0,68.19,100,Low,91,3/18/2018
11,3/18/2018 3:00,3.08,3.29,0,68.21,100,Low,108,3/18/2018
12,3/18/2018 3:14,3,3.37,0,66.96,100,Low,108,3/18/2018
13,3/18/2018 3:30,3.05,3.29,0,67.74,100,Low,100,3/18/2018
14,3/18/2018 3:45,3.05,3.12,0,70.37,100,Low,95,3/18/2018
15,3/18/2018 4:15,3.5,4.07,0,64.76,100,Low,105,3/18/2018
16,3/18/2018 4:30,3.34,3.85,0,65.64,100,Low,105,3/18/2018
17,3/18/2018 4:44,3.06,3.14,0,69.93,100,Low,97,3/18/2018
18,3/18/2018 5:00,3.1,3.09,0,70.27,100,Low,99,3/18/2018
19,3/18/2018 5:15,3.11,3.14,0,69.92,100,Low,99,3/18/2018
20,3/18/2018 5:29,3.08,3.05,0,70.24,100,Low,102,3/18/2018
21,3/18/2018 5:45,3.04,3.18,0,68.98,100,Low,96,3/18/2018
22,3/18/2018 6:14,3.05,3.04,0,71.18,100,Low,93,3/18/2018
23,3/18/2018 6:30,2.94,3.1,0,69.43,100,Low,105,3/18/2018
24,3/18/2018 6:45,2.97,3.23,0,67.33,100,Low,103,3/18/2018
25,3/18/2018 6:59,3.01,3.37,0,66.27,100,Low,100,3/18/2018
26,3/18/2018 7:15,3.46,4.19,0,64.53,100,Low,92,3/18/2018
27,3/18/2018 7:30,3.05,3.29,0,68.7,100,Low,107,3/18/2018
28,3/18/2018 7:44,3.01,3.29,0,67.38,100,Low,104,3/18/2018
29,3/18/2018 8:00,3,3.32,0,67.02,100,Low,99,3/18/2018
30,3/18/2018 8:15,2.9,3.32,0,66.54,100,Low,104,3/18/2018
31,3/18/2018 8:29,2.97,3.28,0,67.38,100,Low,98,3/18/2018
32,3/18/2018 8:45,3.09,3.32,0.12,68.37,99.94,Low,91,3/18/2018
33,3/18/2018 9:14,3.17,0,17.97,100,17.38,Low,98,3/18/2018
34,3/18/2018 9:30,3.2,0,18.01,100,17.51,Low,95,3/18/2018
35,3/18/2018 9:45,3.18,0,18.01,100,17.32,Low,109,3/18/2018
36,3/18/2018 9:59,3.71,0,24.74,100,14.93,Low,92,3/18/2018
37,3/18/2018 10:15,3.53,0,22.11,100,15.59,Low,103,3/18/2018
38,3/18/2018 10:30,3.1,0,17.94,100,17.39,Low,94,3/18/2018
39,3/18/2018 10:44,3.2,0,18.01,100,17.36,Low,94,3/18/2018
40,3/18/2018 11:00,3.18,0,18.08,100,17.06,Low,105,3/18/2018
41,3/18/2018 11:15,3.03,0,6.97,100,40.13,Low,103,3/18/2018
42,3/18/2018 11:29,2.95,0,6.28,100,43.46,Low,106,3/18/2018
43,3/18/2018 11:45,3.06,0,6.16,100,44.48,Low,105,3/18/2018
44,3/18/2018 12:00,3.04,0,6.19,100,43.86,Low,98,3/18/2018
45,3/18/2018 12:14,3.13,0,14.01,100,22.07,Low,100,3/18/2018
46,3/18/2018 12:30,3.24,0,17.78,100,17.72,Low,102,3/18/2018
47,3/18/2018 12:45,3.2,0,17.8,100,17.92,Low,96,3/18/2018
48,3/18/2018 12:59,3.24,0,17.83,100,17.53,Low,104,3/18/2018
49,3/18/2018 13:15,3.92,0,27.11,100,14.08,Low,97,3/18/2018
50,3/18/2018 13:30,3.53,0,22.36,100,15.42,Low,100,3/18/2018
51,3/18/2018 13:44,3.11,0,17.82,100,17.52,Low,99,3/18/2018
52,3/18/2018 14:00,3.27,0,17.77,100,17.92,Low,106,3/18/2018
53,3/18/2018 14:15,3.23,0,17.79,100,17.54,Low,107,3/18/2018
54,3/18/2018 14:29,3.26,0,17.77,100,17.73,Low,93,3/18/2018
